Altitude (m MSL), Pressure (Pascal), Speed (m/s), Heading (degrees), Temperature (C), Relative humidity (%)
1046, 89694, 11.80, 332.30, 14.04, 0
1048, 89674, 11.65, 339.70, 14.14, 0
1049, 89656, 11.90, 330.90, 14.14, 0
1051, 89639, 11.80, 344.30, 14.23, 0
1052, 89622, 11.70, 331.90, 14.14, 0
1055, 89598, 11.30, 337.80, 14.23, 0
1057, 89575, 11.45, 334.20, 14.14, 0
1059, 89552, 12.00, 335.30, 14.14, 0
1060, 89536, 10.30, 328.10, 14.14, 0
1062, 89521, 11.60, 333.30, 14.14, 0
1063, 89506, 11.65, 334.70, 13.94, 0
1065, 89485, 11.45, 336.60, 13.94, 0
1067, 89464, 11.50, 332.70, 13.94, 0
1069, 89444, 12.50, 330.10, 13.94, 0
1075, 89381, 12.85, 329.30, 13.94, 0
1077, 89350, 11.25, 335.10, 13.94, 0
1078, 89339, 12.10, 335.70, 13.94, 0
1079, 89328, 12.30, 334.20, 13.94, 0
1080, 89318, 11.25, 333.50, 13.94, 0
1090, 89219, 11.55, 340.00, 13.85, 0
1092, 89188, 12.90, 332.10, 13.85, 0
1095, 89158, 11.85, 336.00, 13.85, 0
1096, 89144, 11.10, 334.30, 13.85, 0
1098, 89131, 11.50, 339.70, 13.75, 0
1099, 89118, 12.95, 334.50, 13.65, 0
1101, 89091, 12.65, 335.60, 13.75, 0
1104, 89065, 12.00, 334.80, 13.65, 0
1106, 89040, 12.65, 337.50, 13.75, 0
1107, 89025, 12.15, 339.50, 13.75, 0
1109, 89010, 13.60, 335.40, 13.75, 0
1110, 88996, 11.10, 334.70, 13.65, 0
1112, 88975, 15.00, 336.50, 13.65, 0
1114, 88955, 10.85, 334.90, 13.65, 0
1116, 88936, 14.50, 333.90, 13.65, 0
1118, 88916, 11.65, 331.90, 13.55, 0
1119, 88899, 12.90, 334.00, 13.55, 0
1121, 88882, 11.90, 337.00, 13.55, 0
1123, 88861, 13.05, 335.20, 13.46, 0
1125, 88836, 12.60, 336.10, 13.46, 0
1127, 88812, 12.85, 338.80, 13.46, 0
1129, 88792, 13.25, 333.40, 13.46, 0
1131, 88773, 11.30, 338.20, 13.46, 0
1133, 88754, 14.15, 335.70, 13.46, 0
1135, 88729, 11.45, 335.30, 13.46, 0
1137, 88704, 12.00, 333.90, 13.36, 0
1139, 88680, 12.55, 336.00, 13.36, 0
1141, 88662, 13.05, 335.70, 13.36, 0
1143, 88644, 12.00, 337.00, 13.36, 0
1144, 88626, 12.50, 335.20, 13.26, 0
1147, 88598, 12.75, 338.90, 13.36, 0
1149, 88571, 11.90, 332.70, 13.26, 0
1152, 88544, 12.25, 343.30, 13.26, 0
1154, 88526, 12.20, 335.30, 13.26, 0
1155, 88508, 13.60, 339.00, 13.17, 0
1157, 88490, 12.85, 332.90, 13.17, 0
1159, 88467, 12.60, 334.70, 13.17, 0
1161, 88444, 11.85, 335.00, 13.26, 0
1163, 88422, 13.45, 334.60, 13.17, 0
1166, 88398, 13.60, 337.50, 13.17, 0
1168, 88374, 11.25, 333.40, 13.17, 0
1170, 88350, 13.45, 337.60, 13.07, 0
1171, 88334, 13.45, 333.70, 13.07, 0
1173, 88320, 12.80, 337.80, 12.98, 0
1174, 88306, 13.45, 338.60, 13.07, 0
1176, 88281, 12.65, 331.60, 12.98, 0
1179, 88256, 13.20, 338.00, 12.98, 0
1181, 88232, 11.90, 337.80, 12.98, 0
1183, 88214, 13.50, 333.20, 12.98, 0
1184, 88197, 11.55, 340.20, 12.88, 0
1186, 88180, 13.25, 335.40, 12.88, 0
1188, 88156, 12.65, 338.90, 12.98, 0
1190, 88133, 13.25, 335.00, 12.88, 0
1192, 88110, 12.60, 339.10, 12.88, 0
1195, 88085, 12.25, 335.70, 12.88, 0
1197, 88061, 13.80, 336.60, 12.88, 0
1199, 88038, 12.30, 334.10, 12.78, 0
1201, 88018, 14.15, 335.20, 12.78, 0
1203, 88000, 12.55, 337.20, 12.78, 0
1204, 87982, 14.40, 336.10, 12.78, 0
1206, 87958, 12.55, 336.00, 12.78, 0
1209, 87934, 14.05, 334.10, 12.69, 0
1211, 87910, 13.00, 334.70, 12.78, 0
1214, 87875, 12.50, 340.00, 12.69, 0
1217, 87841, 14.15, 332.80, 12.69, 0
1221, 87808, 12.85, 341.00, 12.69, 0
1222, 87794, 14.75, 330.10, 12.69, 0
1223, 87780, 12.50, 338.50, 12.69, 0
1224, 87766, 14.00, 331.80, 12.69, 0
1226, 87747, 12.35, 339.10, 12.69, 0
1228, 87728, 14.35, 333.50, 12.69, 0
1230, 87710, 12.85, 335.60, 12.59, 0
1232, 87686, 14.15, 337.90, 12.69, 0
1234, 87662, 13.05, 333.10, 12.59, 0
1236, 87638, 12.80, 340.60, 12.59, 0
1238, 87619, 13.90, 330.10, 12.59, 0
1240, 87600, 13.85, 341.90, 12.50, 0
1242, 87582, 14.10, 330.90, 12.59, 0
1244, 87557, 12.85, 338.40, 12.50, 0
1246, 87532, 13.75, 338.20, 12.59, 0
1249, 87508, 13.50, 336.20, 12.59, 0
1251, 87477, 12.95, 332.90, 12.50, 0
1254, 87447, 13.55, 337.90, 12.50, 0
1257, 87418, 13.70, 338.70, 12.50, 0
1259, 87393, 13.95, 339.40, 12.50, 0
1262, 87368, 12.95, 334.00, 12.50, 0
1264, 87344, 14.70, 342.30, 12.50, 0
1272, 87258, 13.80, 339.60, 12.40, 0
1274, 87237, 12.95, 338.20, 12.40, 0
1276, 87216, 12.90, 337.10, 12.31, 0
1279, 87185, 13.30, 343.70, 12.31, 0
1282, 87156, 12.35, 338.90, 12.31, 0
1284, 87128, 13.00, 345.30, 12.31, 0
1286, 87111, 12.75, 335.00, 12.31, 0
1287, 87094, 11.60, 345.60, 12.31, 0
1289, 87078, 13.10, 339.90, 12.21, 0
1292, 87050, 12.80, 343.60, 12.21, 0
1294, 87022, 12.60, 336.40, 12.12, 0
1297, 86994, 12.75, 346.20, 12.21, 0
1299, 86968, 12.20, 339.30, 12.12, 0
1302, 86943, 13.60, 344.90, 12.12, 0
1304, 86918, 12.25, 336.10, 12.12, 0
1305, 86906, 13.10, 343.70, 12.12, 0
1306, 86895, 12.50, 344.30, 12.12, 0
1307, 86884, 12.60, 341.00, 12.12, 0
1310, 86856, 12.40, 342.90, 12.12, 0
1312, 86829, 13.70, 338.50, 12.02, 0
1315, 86802, 11.40, 346.50, 12.02, 0
1317, 86783, 14.40, 337.20, 12.02, 0
1318, 86764, 11.70, 346.70, 12.02, 0
1320, 86746, 13.05, 340.70, 11.93, 0
1322, 86723, 13.40, 340.10, 11.93, 0
1324, 86703, 12.20, 343.60, 11.93, 0
1326, 86684, 13.50, 339.60, 11.93, 0
1328, 86662, 11.90, 349.40, 11.93, 0
1330, 86638, 13.10, 337.50, 11.93, 0
1333, 86614, 12.05, 345.40, 11.93, 0
1336, 86581, 13.05, 340.50, 11.83, 0
1339, 86551, 13.60, 343.60, 11.74, 0
1341, 86522, 12.00, 344.60, 11.83, 0
1345, 86480, 12.65, 339.20, 11.93, 0
1346, 86469, 12.15, 346.40, 11.93, 0
1347, 86458, 13.55, 338.60, 11.93, 0
1348, 86448, 11.85, 342.40, 11.83, 0
1351, 86420, 13.90, 337.60, 11.83, 0
1354, 86393, 13.90, 41.00, 11.74, 0
1356, 86366, 12.95, 340.90, 11.74, 0
1360, 86328, 12.95, 341.50, 11.64, 0
1363, 86298, 12.35, 347.50, 11.64, 0
1365, 86268, 12.85, 341.10, 11.64, 0
1368, 86244, 12.10, 350.20, 11.64, 0
1371, 86214, 12.55, 341.70, 11.55, 0
1373, 86184, 12.65, 349.40, 11.64, 0
1376, 86160, 13.25, 342.60, 11.64, 0
1378, 86137, 12.90, 342.90, 11.64, 0
1380, 86114, 12.55, 337.80, 11.55, 0
1384, 86076, 12.30, 343.60, 11.45, 0
1385, 86058, 13.45, 346.60, 11.55, 0
1387, 86038, 12.80, 343.00, 11.55, 0
1389, 86019, 13.05, 345.90, 11.45, 0
1391, 86000, 12.85, 348.90, 11.45, 0
1393, 85982, 13.10, 340.90, 11.45, 0
1394, 85964, 12.55, 353.60, 11.45, 0
1396, 85946, 13.40, 335.70, 11.36, 0
1400, 85900, 12.40, 340.90, 11.45, 0
1402, 85878, 13.25, 350.60, 11.45, 0
1406, 85841, 13.10, 350.60, 11.45, 0
1408, 85824, 13.10, 343.10, 11.26, 0
1410, 85801, 13.65, 351.50, 11.36, 0
1412, 85776, 13.25, 346.50, 11.36, 0
1414, 85752, 13.65, 353.90, 11.36, 0
1417, 85721, 12.55, 341.60, 11.26, 0
1420, 85690, 12.90, 355.30, 11.26, 0
1423, 85660, 13.90, 348.40, 11.17, 0
1426, 85627, 14.95, 349.90, 11.26, 0
1429, 85596, 13.10, 346.20, 11.26, 0
1432, 85566, 14.65, 354.30, 11.26, 0
1435, 85535, 12.05, 348.10, 11.26, 0
1438, 85504, 13.70, 349.20, 11.26, 0
1441, 85474, 12.90, 347.40, 11.17, 0
1442, 85462, 15.50, 353.90, 11.26, 0
1443, 85450, 11.40, 344.50, 11.26, 0
1444, 85438, 14.65, 358.40, 11.26, 0
1446, 85421, 12.30, 347.40, 11.26, 0
1447, 85405, 14.05, 357.50, 11.26, 0
1449, 85390, 13.15, 354.50, 11.45, 0
1451, 85373, 12.75, 356.80, 11.64, 0
1452, 85356, 13.00, 357.40, 11.74, 0
1454, 85340, 14.15, 351.80, 11.74, 0
1457, 85305, 12.60, 0.30, 11.74, 0
1460, 85270, 14.80, 352.70, 11.83, 0
1464, 85236, 11.30, 2.00, 11.93, 0
1464, 85228, 14.05, 353.90, 11.93, 0
1465, 85221, 11.55, 1.40, 11.93, 0
1466, 85214, 13.25, 357.30, 11.93, 0
1468, 85193, 12.20, 0.40, 12.02, 0
1470, 85171, 12.90, 356.90, 11.93, 0
1472, 85150, 13.50, 359.10, 12.02, 0
1474, 85133, 12.15, 359.80, 11.93, 0
1475, 85118, 14.05, 356.30, 12.02, 0
1476, 85104, 11.25, 3.90, 12.02, 0
1478, 85087, 13.15, 358.40, 12.02, 0
1480, 85069, 13.15, 41.00, 12.12, 0
1481, 85052, 14.15, 356.90, 12.02, 0
1482, 85040, 11.85, 1.30, 12.02, 0
1484, 85029, 13.00, 0.40, 12.02, 0
1485, 85018, 12.55, 356.80, 12.02, 0
1487, 84991, 12.70, 5.70, 12.02, 0
1490, 84965, 13.80, 354.90, 12.12, 0
1492, 84940, 11.90, 6.00, 12.02, 0
1494, 84922, 12.95, 357.20, 12.02, 0
1496, 84904, 12.25, 3.30, 12.02, 0
1497, 84886, 12.90, 0.60, 12.02, 0
1499, 84869, 13.40, 0.30, 12.02, 0
1500, 84853, 11.35, 359.70, 12.02, 0
1502, 84838, 13.10, 1.90, 12.02, 0
1505, 84810, 13.55, 0.80, 11.93, 0
1506, 84796, 12.00, 2.90, 11.93, 0
1508, 84772, 13.30, 358.20, 11.93, 0
1510, 84749, 11.80, 2.60, 11.93, 0
1513, 84726, 13.15, 2.20, 11.93, 0
1514, 84710, 12.45, 2.90, 11.93, 0
1516, 84695, 12.00, 2.50, 11.83, 0
1517, 84680, 13.00, 0.60, 11.83, 0
1524, 84605, 13.00, 0.90, 11.83, 0
1526, 84586, 12.80, 0.20, 11.83, 0
1528, 84568, 13.10, 0.90, 11.83, 0
1529, 84551, 12.15, 4.70, 11.83, 0
1531, 84534, 13.65, 357.20, 11.83, 0
1533, 84518, 12.45, 5.30, 11.64, 0
1534, 84502, 13.70, 0.20, 11.74, 0
1535, 84489, 11.70, 5.30, 11.74, 0
1537, 84476, 14.00, 359.90, 11.74, 0
1539, 84454, 11.75, 2.30, 11.74, 0
1541, 84430, 13.20, 0.10, 11.64, 0
1543, 84406, 13.35, 3.00, 11.74, 0
1546, 84375, 11.85, 359.10, 11.64, 0
1549, 84344, 13.95, 4.00, 11.64, 0
1552, 84314, 10.85, 1.90, 11.64, 0
1553, 84305, 14.70, 6.30, 11.64, 0
1554, 84296, 10.70, 1.70, 11.55, 0
1555, 84288, 14.60, 5.30, 11.64, 0
1556, 84274, 11.85, 3.90, 11.55, 0
1558, 84260, 13.55, 5.70, 11.55, 0
1559, 84246, 12.65, 4.50, 11.64, 0
1560, 84235, 12.85, 2.10, 11.55, 0
1561, 84224, 12.75, 6.00, 11.55, 0
1562, 84214, 11.70, 2.80, 11.55, 0
1564, 84188, 14.70, 7.30, 11.64, 0
1567, 84163, 10.60, 357.70, 11.55, 0
1569, 84138, 15.45, 9.30, 11.55, 0
1570, 84128, 11.10, 358.80, 11.55, 0
1571, 84119, 14.95, 7.50, 11.55, 0
1572, 84110, 12.25, 3.00, 11.55, 0
1573, 84102, 13.75, 6.90, 11.55, 0
1573, 84095, 12.90, 5.60, 11.55, 0
1574, 84088, 12.60, 4.10, 11.55, 0
1576, 84073, 13.95, 12.10, 11.55, 0
1577, 84059, 12.00, 359.10, 11.55, 0
1578, 84046, 14.50, 15.40, 11.55, 0
1580, 84029, 12.10, 357.00, 11.55, 0
1581, 84012, 14.05, 10.00, 11.55, 0
1583, 83996, 12.65, 5.90, 11.45, 0
1585, 83972, 13.00, 6.50, 11.55, 0
1588, 83948, 13.00, 6.30, 11.55, 0
1590, 83924, 14.45, 5.50, 11.55, 0
1591, 83915, 12.20, 7.70, 11.55, 0
1592, 83906, 14.65, 4.80, 11.55, 0
1593, 83898, 12.75, 10.50, 11.45, 0
1594, 83881, 14.05, 6.10, 11.55, 0
1596, 83865, 13.90, 6.10, 11.64, 0
1597, 83850, 13.95, 9.20, 11.74, 0
1599, 83831, 14.05, 7.20, 11.64, 0
1601, 83812, 13.10, 4.50, 11.64, 0
1603, 83794, 15.05, 11.70, 11.64, 0
1603, 83786, 12.85, 0.70, 11.74, 0
1604, 83778, 14.80, 12.80, 11.74, 0
1605, 83770, 12.80, 2.20, 11.64, 0
1607, 83754, 14.65, 9.90, 11.64, 0
1608, 83739, 13.40, 4.60, 11.64, 0
1609, 83724, 14.00, 6.30, 11.74, 0
1611, 83712, 14.00, 10.50, 11.74, 0
1612, 83700, 13.65, 1.30, 11.64, 0
1613, 83688, 14.70, 15.30, 11.74, 0
1615, 83670, 13.20, 357.20, 11.64, 0
1616, 83653, 15.15, 15.40, 11.74, 0
1618, 83636, 13.60, 1.80, 11.64, 0
1620, 83617, 14.55, 10.10, 11.74, 0
1622, 83599, 13.95, 7.50, 11.64, 0
1623, 83582, 14.05, 6.20, 11.74, 0
1624, 83573, 14.15, 11.00, 11.74, 0
1625, 83564, 13.35, 0.30, 11.64, 0
1626, 83556, 15.25, 15.10, 11.74, 0
1627, 83544, 13.45, 359.50, 11.64, 0
1628, 83533, 15.00, 12.60, 11.64, 0
1629, 83522, 14.05, 7.00, 11.64, 0
1632, 83496, 14.15, 8.20, 11.64, 0
1634, 83470, 15.25, 9.90, 11.64, 0
1637, 83444, 13.45, 4.60, 11.64, 0
1637, 83441, 15.10, 12.70, 11.74, 0
1637, 83438, 14.30, 0.60, 11.64, 0
1637, 83436, 14.40, 11.50, 11.74, 0
1639, 83415, 14.25, 3.60, 11.64, 0
1641, 83395, 15.55, 8.80, 11.74, 0
1643, 83376, 15.05, 8.10, 11.74, 0
1645, 83355, 15.00, 5.80, 11.74, 0
1647, 83335, 14.40, 5.60, 11.64, 0
1649, 83316, 14.40, 6.90, 11.74, 0
1650, 83310, 14.05, 10.60, 11.74, 0
1650, 83304, 14.65, 3.00, 11.74, 0
1651, 83298, 14.10, 14.60, 11.64, 0
1653, 83279, 14.75, 0.20, 11.64, 0
1654, 83261, 13.85, 12.20, 11.64, 0
1656, 83244, 14.50, 3.80, 11.64, 0
1661, 83190, 13.30, 13.60, 11.64, 0
1663, 83177, 15.10, 0.70, 11.64, 0
1664, 83164, 13.35, 13.80, 11.55, 0
1667, 83136, 13.75, 11.00, 11.64, 0
1668, 83122, 14.45, 5.00, 11.55, 0
1670, 83103, 14.30, 5.60, 11.64, 0
1672, 83084, 13.75, 11.30, 11.55, 0
1674, 83066, 15.35, 2.40, 11.55, 0
1676, 83044, 12.75, 14.20, 11.55, 0
1678, 83023, 15.50, 1.20, 11.55, 0
1680, 83002, 13.35, 9.30, 11.55, 0
1680, 82995, 14.35, 5.40, 11.55, 0
1681, 82988, 14.20, 12.20, 11.55, 0
1682, 82982, 13.65, 1.20, 11.36, 0
1683, 82964, 14.75, 9.80, 11.45, 0
1685, 82947, 13.55, 5.70, 11.55, 0
1687, 82930, 14.20, 6.00, 11.55, 0
1689, 82907, 14.35, 7.70, 11.45, 0
1691, 82884, 14.60, 3.60, 11.45, 0
1694, 82862, 13.35, 10.40, 11.45, 0
1694, 82855, 14.50, 0.70, 11.45, 0
1695, 82848, 14.25, 11.00, 11.45, 0
1695, 82842, 13.85, 2.60, 11.36, 0
1698, 82818, 14.30, 4.50, 11.45, 0
1700, 82795, 13.65, 8.10, 11.45, 0
1702, 82772, 14.00, 359.60, 11.36, 0
1703, 82769, 14.15, 13.70, 11.45, 0
1703, 82767, 13.75, 355.50, 11.45, 0
1703, 82766, 14.50, 13.90, 11.45, 0
1704, 82751, 13.45, 359.50, 11.36, 0
1706, 82734, 14.30, 8.00, 11.45, 0
1708, 82718, 14.05, 5.30, 11.36, 0
1710, 82690, 14.00, 3.80, 11.45, 0
1713, 82664, 13.90, 8.50, 11.45, 0
1715, 82638, 13.80, 359.40, 11.45, 0
1716, 82635, 14.25, 14.30, 11.45, 0
1716, 82632, 13.45, 355.80, 11.36, 0
1716, 82630, 13.85, 15.70, 11.45, 0
1718, 82615, 13.00, 359.60, 11.36, 0
1719, 82600, 14.30, 8.60, 11.45, 0
1721, 82586, 13.70, 4.40, 11.36, 0
1723, 82565, 14.20, 5.20, 11.45, 0
1725, 82544, 13.85, 8.00, 11.45, 0
1727, 82524, 12.45, 1.20, 11.36, 0
1727, 82517, 14.40, 13.20, 11.45, 0
1728, 82510, 12.30, 356.30, 11.36, 0
1729, 82504, 14.85, 13.00, 11.45, 0
1730, 82488, 12.70, 0.70, 11.45, 0
1732, 82473, 13.80, 7.20, 11.36, 0
1733, 82458, 13.55, 5.90, 11.45, 0
1735, 82437, 12.75, 6.10, 11.45, 0
1737, 82416, 14.05, 6.10, 11.45, 0
1739, 82396, 12.80, 4.40, 11.45, 0
1741, 82377, 13.80, 8.20, 11.45, 0
1743, 82358, 12.05, 6.50, 11.36, 0
1745, 82340, 14.75, 5.30, 11.36, 0
1745, 82336, 12.60, 6.70, 11.36, 0
1746, 82332, 14.15, 5.90, 11.36, 0
1746, 82328, 13.10, 7.20, 11.45, 0
1748, 82312, 13.30, 9.40, 11.55, 0
1749, 82296, 14.45, 5.20, 11.55, 0
1751, 82280, 12.00, 10.50, 11.55, 0
1752, 82266, 15.10, 4.80, 11.55, 0
1753, 82252, 11.70, 13.20, 11.55, 0
1755, 82238, 13.45, 6.90, 11.55, 0
1756, 82222, 13.10, 8.10, 11.64, 0
1758, 82207, 13.70, 8.60, 11.64, 0
1759, 82192, 13.95, 4.90, 11.64, 0
1761, 82178, 13.70, 41.00, 11.64, 0
1762, 82165, 14.55, 4.00, 11.55, 0
1763, 82152, 13.55, 11.20, 11.64, 0
1765, 82139, 13.05, 5.60, 11.55, 0
1766, 82126, 13.75, 7.90, 11.64, 0
1767, 82114, 14.10, 5.50, 11.64, 0
1769, 82097, 12.45, 13.10, 11.64, 0
1770, 82080, 13.80, 4.40, 11.55, 0
1772, 82064, 13.80, 7.80, 11.45, 0
1774, 82041, 13.35, 10.90, 11.45, 0
1776, 82020, 12.80, 5.50, 11.36, 0
1778, 82000, 14.25, 11.60, 11.55, 0
1779, 81993, 12.75, 2.40, 11.64, 0
1779, 81987, 14.00, 16.40, 11.74, 0
1780, 81982, 13.30, 1.60, 11.64, 0
1782, 81965, 13.45, 13.90, 11.64, 0
1783, 81947, 13.65, 8.60, 11.64, 0
1785, 81930, 13.15, 7.30, 11.64, 0
1786, 81921, 13.50, 15.10, 11.64, 0
1787, 81912, 13.25, 4.70, 11.55, 0
1788, 81904, 14.30, 16.90, 11.64, 0
1794, 81845, 13.10, 9.80, 11.64, 0
1795, 81830, 13.90, 12.00, 11.64, 0
1796, 81816, 13.75, 8.90, 11.64, 0
1798, 81800, 13.55, 16.90, 11.64, 0
1800, 81784, 13.45, 4.40, 11.55, 0
1801, 81768, 13.85, 20.80, 11.74, 0
1802, 81755, 13.00, 5.10, 11.64, 0
1804, 81742, 13.90, 16.30, 11.64, 0
1805, 81730, 13.40, 10.60, 11.64, 0
1807, 81706, 13.20, 12.20, 11.64, 0
1810, 81683, 13.95, 16.30, 11.74, 0
1812, 81660, 13.00, 6.60, 11.64, 0
1813, 81651, 14.00, 21.30, 11.64, 0
1814, 81643, 12.95, 2.50, 11.55, 0
1814, 81636, 13.55, 20.90, 11.64, 0
1815, 81626, 13.10, 9.00, 11.55, 0
1816, 81616, 13.50, 16.20, 11.64, 0
1817, 81606, 13.15, 13.00, 11.55, 0
1819, 81584, 13.50, 41.00, 11.55, 0
1822, 81563, 13.15, 19.30, 11.55, 0
1824, 81542, 13.75, 4.90, 11.55, 0
1824, 81536, 13.20, 22.90, 11.55, 0
1825, 81530, 13.35, 3.00, 11.45, 0
1825, 81524, 13.40, 21.20, 11.55, 0
1827, 81511, 13.25, 8.50, 11.45, 0
1828, 81498, 13.40, 14.10, 11.45, 0
1829, 81486, 13.25, 13.70, 11.45, 0
1831, 81464, 12.95, 11.00, 11.45, 0
1833, 81443, 13.15, 19.20, 11.45, 0
1836, 81422, 12.90, 3.80, 11.45, 0
1836, 81415, 13.45, 22.40, 11.45, 0
1837, 81408, 13.00, 3.50, 11.36, 0
1838, 81402, 13.10, 17.40, 11.45, 0
1839, 81388, 13.30, 9.10, 11.36, 0
1840, 81375, 13.35, 15.80, 11.45, 0
1841, 81362, 13.00, 13.10, 11.36, 0
1844, 81339, 13.35, 9.70, 11.45, 0
1846, 81317, 13.35, 18.20, 11.45, 0
1848, 81296, 13.40, 3.70, 11.45, 0
1849, 81285, 13.20, 2.40, 11.36, 0
1850, 81280, 13.30, 21.30, 11.45, 0
1851, 81264, 13.05, 6.90, 11.36, 0
1853, 81248, 13.20, 13.00, 11.45, 0
1854, 81232, 13.00, 10.90, 11.45, 0
1859, 81187, 13.10, 15.00, 11.45, 0
1861, 81166, 13.75, 6.40, 11.45, 0
1862, 81156, 12.80, 20.80, 11.45, 0
1863, 81146, 14.35, 3.10, 11.36, 0
1864, 81136, 12.65, 22.30, 11.45, 0
1865, 81125, 13.50, 5.90, 11.36, 0
1866, 81114, 13.15, 14.20, 11.45, 0
1867, 81104, 13.30, 11.10, 11.36, 0
1869, 81085, 13.90, 10.20, 11.45, 0
1871, 81066, 12.95, 15.90, 11.36, 0
1873, 81048, 13.80, 7.90, 11.36, 0
1874, 81033, 12.15, 16.70, 11.36, 0
1876, 81018, 13.95, 10.20, 11.36, 0
1877, 81004, 12.40, 14.30, 11.36, 0
1879, 80984, 13.30, 10.20, 11.36, 0
1881, 80965, 13.20, 16.10, 11.26, 0
1883, 80946, 12.80, 9.90, 11.26, 0
1884, 80938, 13.60, 10.90, 11.26, 0
1884, 80931, 12.75, 14.10, 11.26, 0
1885, 80924, 13.05, 5.50, 11.26, 0
1887, 80900, 13.05, 20.00, 11.26, 0
1890, 80877, 13.10, 2.20, 11.17, 0
1892, 80854, 13.10, 20.10, 11.17, 0
1893, 80845, 13.15, 5.10, 11.26, 0
1894, 80837, 12.80, 14.80, 11.17, 0
